2 500 6 1 1 2 2 0.00984168296303191
2 500 6 1 1 2 2 0.0252225086605612
2 500 6 1 1 2 2 0.00922872888887872
2 500 6 1 1 2 2 0.0233232326071285
2 500 6 1 1 2 2 0.0271312081788513
2 500 6 1 1 2 2 0.0259999979427955
2 500 6 1 1 2 2 0.0176408152149313
2 500 6 1 1 2 2 0.0284766742258919
2 500 6 1 1 2 2 0.020656509209397
2 500 6 1 1 2 2 0.0161641182550039
2 500 6 1 1 2 2 0.0131655014345284
2 500 6 1 1 2 2 0.0216720943309129
2 500 6 1 1 2 2 0.0132647953476901
2 500 6 1 1 2 2 0.0182206233555864
2 500 6 1 1 2 2 0.0124452916576042
2 500 6 1 1 2 2 0.0321160937600079
2 500 6 1 1 2 2 0.0146061780723465
2 500 6 1 1 2 2 0.0583403994996533
2 500 6 1 1 2 2 0.014573511188333
2 500 6 1 1 2 2 0.00808762278631121
2 500 6 1 1 2 2 0.0402341193716361
2 500 6 1 1 2 2 0.0271068855266502
2 500 6 1 1 2 2 0.0114946249673161
2 500 6 1 1 2 2 0.0105082030146109
2 500 6 1 1 2 2 0.0207959152624141
2 500 6 1 1 2 2 0.0127588053275139
2 500 6 1 1 2 2 0.016374289774545
2 500 6 1 1 2 2 0.0220438522271019
2 500 6 1 1 2 2 0.0358211951570668
2 500 6 1 1 2 2 0.0321255813136512
2 500 6 1 1 2 2 0.0238315779430491
2 500 6 1 1 2 2 0.0289008610902606
2 500 6 1 1 2 2 0.00592491932957983
2 500 6 1 1 2 2 0.0182866920082534
2 500 6 1 1 2 2 0.00986415379435449
2 500 6 1 1 2 2 0.0687692031299759
2 500 6 1 1 2 2 0.00799716872935457
2 500 6 1 1 2 2 0.00557456892252321
2 500 6 1 1 1 2 0.022836076216359
2 500 6 1 1 2 2 0.0133748413381276
2 500 6 1 1 2 2 0.0346086395617783
2 500 6 1 1 2 2 0.028969789122296
2 500 6 1 1 2 2 0.0214458889740382
2 500 6 1 1 2 2 0.011103882825612
2 500 6 1 1 2 2 0.0133236990353724
2 500 6 1 1 2 2 0.0193918944274598
2 500 6 1 1 2 2 0.0377193858520864
2 500 6 1 1 2 2 0.0127012872882839
2 500 6 1 1 2 2 0.0106412743743333
2 500 6 1 1 2 2 0.0223888770347347
2 500 6 1 1 2 2 0.00937566473892347
2 500 6 1 1 2 2 0.0198637476562086
2 500 6 1 1 2 2 0.0172705129771767
2 500 6 1 1 2 2 0.0121701256780431
2 500 6 1 1 2 2 0.0114676254185579
2 500 6 1 1 2 2 0.0168617675540402
2 500 6 1 1 2 2 0.0181884641235372
2 500 6 1 1 2 2 0.0179463891124259
2 500 6 1 1 2 2 0.0149218440464425
2 500 6 1 1 2 2 0.0139758655509598
2 500 6 1 1 2 2 0.00838392426460458
2 500 6 1 1 2 2 0.0228598759382081
2 500 6 1 1 2 2 0.0246295588849327
2 500 6 1 1 2 2 0.0176635635792462
2 500 6 1 1 2 2 0.0150810844196003
2 500 6 1 1 2 2 0.0387131458091573
2 500 6 1 1 2 2 0.00987407204308746
2 500 6 1 1 2 2 0.0105032772148292
2 500 6 1 1 2 2 0.0285084926012314
2 500 6 1 1 2 2 0.0162196802262292
2 500 6 1 1 2 2 0.01088486007861
2 500 6 1 1 2 2 0.019716195274823
2 500 6 1 1 2 2 0.0337040485410839
2 500 6 1 1 2 2 0.0425842077812916
2 500 6 1 1 2 2 0.0211133576705651
2 500 6 1 1 2 2 0.159109473747109
2 500 6 1 1 2 2 0.0553034492322679
2 500 6 1 1 2 2 0.0248239222824199
2 500 6 1 1 2 2 0.0154154472829464
2 500 6 1 1 2 2 0.0119569081584152
2 500 6 1 1 2 2 0.0177512971503627
2 500 6 1 1 2 2 0.0270155798503212
2 500 6 1 1 2 2 0.0458889014611047
2 500 6 1 1 2 2 0.0157823643870417
2 500 6 1 1 2 2 0.0199083702461818
2 500 6 1 1 2 2 0.0188236908097656
2 500 6 1 1 2 2 0.00781246991152343
2 500 6 1 1 2 2 0.0204965118346793
2 500 6 1 1 2 2 0.010368722320623
2 500 6 1 1 2 2 0.00875709547867054
2 500 6 1 1 2 2 0.0270219536024953
2 500 6 1 1 2 2 0.0114617416701736
2 500 6 1 1 2 2 0.0653065406857334
2 500 6 1 1 2 2 0.0122215570036259
2 500 6 1 1 2 2 0.0120700305054212
2 500 6 1 1 2 2 0.0129867194446961
2 500 6 1 1 2 2 0.0118674889989072
2 500 6 1 1 2 2 0.0225093421806032
2 500 6 1 1 2 2 0.0132492415951214
2 500 6 1 1 2 2 0.0177099836742908
2 500 6 1 1 2 2 0.0163777359437142
2 500 6 1 1 2 2 0.00997840586351546
2 500 6 1 1 2 2 0.0237846945663585
2 500 6 1 1 2 2 0.0108707508120649
2 500 6 1 1 2 2 0.0442242780349408
2 500 6 1 1 2 2 0.013373185266272
2 500 6 1 1 2 2 0.0160187315283078
2 500 6 1 1 2 2 0.0105568135130491
2 500 6 1 1 2 2 0.0162647203443571
2 500 6 1 1 2 2 0.032097105716357
2 500 6 1 1 2 2 0.014401834550013
2 500 6 1 1 2 2 0.0122024209872285
2 500 6 1 1 2 2 0.0286318791530085
2 500 6 1 1 2 2 0.0120565185928428
2 500 6 1 1 2 2 0.0119975852920272
2 500 6 1 1 2 2 0.00995221908254208
2 500 6 1 1 2 2 0.013597725574824
2 500 6 1 1 2 2 0.023608669877689
2 500 6 1 1 2 2 0.024923838100138
2 500 6 1 1 2 2 0.0107024133446131
2 500 6 1 1 2 2 0.0289183665584937
2 500 6 1 1 2 2 0.0328296848715767
2 500 6 1 1 2 2 0.016364440874474
2 500 6 1 1 2 2 0.017853883579005
2 500 6 1 1 2 2 0.0350656954761046
2 500 6 1 1 2 2 0.0218416613488114
2 500 6 1 1 2 2 0.0118779365046823
2 500 6 1 1 2 2 0.0168800863966533
2 500 6 1 1 2 2 0.0635689151432084
2 500 6 1 1 2 2 0.00964263330169159
2 500 6 1 1 2 2 0.00938234579007832
2 500 6 1 1 2 2 0.015401011590302
2 500 6 1 1 2 2 0.00839101927591513
2 500 6 1 1 2 2 0.0068262532100164
2 500 6 1 1 2 2 0.0459576324505935
2 500 6 1 1 2 2 0.0129719734742506
2 500 6 1 1 2 2 0.0166382933759114
2 500 6 1 1 2 2 0.0196093806255988
2 500 6 1 1 2 2 0.03008041533435
2 500 6 1 1 2 2 0.00966532898333935
2 500 6 1 1 2 2 0.0166399504169658
2 500 6 1 1 2 2 0.00850656400644807
2 500 6 1 1 2 2 0.0231000726980331
2 500 6 1 1 2 2 0.0182846230140805
2 500 6 1 1 2 2 0.0150243045481871
2 500 6 1 1 2 2 0.0177386092928374
2 500 6 1 1 2 2 0.0182660154506957
2 500 6 1 1 2 2 0.0162015713670042
2 500 6 1 1 2 2 0.0227176337372528
2 500 6 1 1 2 2 0.00824797690949748
2 500 6 1 1 2 2 0.0340585510326766
2 500 6 1 1 2 2 0.0129233509067092
2 500 6 1 1 2 2 0.0062198255742537
2 500 6 1 1 2 2 0.0249439983681104
2 500 6 1 1 2 2 0.0828421474467211
2 500 6 1 1 2 2 0.016220038610878
2 500 6 1 1 2 2 0.0105350335876652
2 500 6 1 1 2 2 0.0145845536938259
2 500 6 1 1 2 2 0.00714882014723293
2 500 6 1 1 2 2 0.00743618536249901
2 500 6 1 1 2 2 0.0078290253254448
2 500 6 1 1 2 2 0.0199873056267901
2 500 6 1 1 2 2 0.00694587626981485
2 500 6 1 1 2 2 0.0128338334536061
2 500 6 1 1 2 2 0.0281928603166978
2 500 6 1 1 2 2 0.00525350120112398
2 500 6 1 1 2 2 0.0103101939569079
2 500 6 1 1 2 2 0.0177054002953139
2 500 6 1 1 2 2 0.0226666616488852
2 500 6 1 1 2 2 0.0184599973392816
