1 200 1 1 1 2 2 0.0409192562527229
1 200 1 1 1 2 2 0.0311141977384406
1 200 1 1 1 2 2 0.042810566893423
1 200 1 1 1 2 2 0.025212140048892
1 200 1 1 1 2 2 0.0263977991137386
1 200 1 1 1 2 2 0.0364068184831756
1 200 1 1 1 2 2 0.0440321397937594
1 200 1 1 1 2 2 0.0337339688743495
1 200 1 1 1 2 2 0.0608834736049752
1 200 1 1 1 2 2 0.0261822207377707
1 200 1 1 1 2 2 0.0185839025477744
1 200 1 1 1 1 2 0.1235054450525
1 200 1 1 1 2 2 0.0203991418831767
1 200 1 1 1 2 2 0.0269196734690899
1 200 1 1 1 2 2 0.0174973398199249
1 200 1 1 1 1 2 0.084887538549898
1 200 1 1 1 2 2 0.023016812877886
1 200 1 1 1 2 2 0.0470125330409429
1 200 1 1 1 1 2 0.0280455688403485
1 200 1 1 1 2 2 0.0157902643910301
1 200 1 1 1 2 2 0.0488801376044904
1 200 1 1 1 2 2 0.020383569883157
1 200 1 1 1 2 2 0.0292787297126556
1 200 1 1 1 2 2 0.0152163555657862
1 200 1 1 1 2 2 0.047092533775089
1 200 1 1 1 2 2 0.0475744936545356
1 200 1 1 1 2 2 0.0616586688688021
1 200 1 1 1 2 2 0.0423247726050839
1 200 1 1 1 1 2 0.04081894533568
1 200 1 1 1 2 2 0.0389604082906482
1 200 1 1 1 2 2 0.0409823287273889
1 200 1 1 1 2 2 0.0192416203505149
1 200 1 1 1 2 2 0.0339972039496001
1 200 1 1 1 2 2 0.0184982899106715
1 200 1 1 1 2 2 0.0373395595302997
1 200 1 1 1 1 2 0.0352145213989621
1 200 1 1 1 2 2 0.0575113286037819
1 200 1 1 1 2 2 0.0390118964308993
1 200 1 1 1 2 2 0.0150284599683014
1 200 1 1 1 1 2 0.0901913534387644
1 200 1 1 1 2 2 0.012550118018013
1 200 1 1 1 2 2 0.0432375710515523
1 200 1 1 1 2 2 0.0538991053171646
1 200 1 1 1 2 2 0.015300412965253
1 200 1 1 1 2 2 0.029503221399713
1 200 1 1 1 2 2 0.0575773486931281
1 200 1 1 1 2 2 0.0868783675360155
1 200 1 1 1 2 2 0.029731497805882
1 200 1 1 1 2 2 0.0345866137628047
1 200 1 1 1 2 2 0.0428954360247055
1 200 1 1 1 2 2 0.0363226877393381
1 200 1 1 1 2 2 0.0389204738530424
1 200 1 1 1 2 2 0.0429965376723337
1 200 1 1 1 1 2 0.0279797915840139
1 200 1 1 1 2 2 0.0222501799812359
1 200 1 1 1 2 2 0.0376559231680542
1 200 1 1 1 2 2 0.0335470101376909
1 200 1 1 1 2 2 0.0556516319894436
1 200 1 1 1 2 2 0.0167882616233387
1 200 1 1 1 1 2 0.0301470035796806
1 200 1 1 1 2 2 0.0539516817472687
1 200 1 1 1 2 2 0.0318649758744591
1 200 1 1 1 1 1 0.0564540908536629
1 200 1 1 1 2 2 0.0325177222295334
1 200 1 1 1 2 2 0.0252632040199268
1 200 1 1 1 2 2 0.0432234299321832
1 200 1 1 1 2 2 0.0267594203915609
1 200 1 1 1 1 1 0.0790662734587193
1 200 1 1 1 2 2 0.0634143196430411
1 200 1 1 1 2 2 0.0282443997288086
1 200 1 1 1 2 2 0.0206969923400774
1 200 1 1 1 2 2 0.0274829070099295
1 200 1 1 1 2 2 0.00992884882044396
1 200 1 1 1 2 2 0.0237590970924934
1 200 1 1 1 2 2 0.0343720291403938
1 200 1 1 1 2 2 0.0128426623709318
1 200 1 1 1 2 2 0.0451205164096896
1 200 1 1 1 2 2 0.023574182614175
1 200 1 1 1 2 2 0.0482196253248911
1 200 1 1 1 2 2 0.037056157745872
1 200 1 1 1 2 2 0.0162555939839806
1 200 1 1 1 2 2 0.084977070700972
1 200 1 1 1 1 2 0.0300958267953462
1 200 1 1 1 2 2 0.0135734144861496
1 200 1 1 1 2 2 0.0357874022250154
1 200 1 1 1 2 2 0.0592371829157573
1 200 1 1 1 2 2 0.0251600980816187
1 200 1 1 1 2 2 0.0818242716388883
1 200 1 1 1 2 2 0.0446728182855582
1 200 1 1 1 2 2 0.016524535605307
1 200 1 1 1 2 2 0.0264167319502065
1 200 1 1 1 2 2 0.0620185427698317
1 200 1 1 1 2 2 0.0174597575256756
1 200 1 1 1 2 2 0.0434631417612816
1 200 1 1 1 2 2 0.031638754835908
1 200 1 1 1 2 2 0.0318618894313125
1 200 1 1 1 2 2 0.0813754667062853
1 200 1 1 1 2 2 0.0436439393734014
1 200 1 1 1 2 2 0.037850153908294
1 200 1 1 1 2 2 0.0497899968267877
1 200 1 1 1 2 2 0.0752837683609383
1 200 1 1 1 2 2 0.0215765264980698
1 200 1 1 1 2 2 0.0210523661559687
1 200 1 1 1 2 2 0.0339569380230768
1 200 1 1 1 2 2 0.0196499783861945
1 200 1 1 1 2 2 0.0146262259713363
1 200 1 1 1 2 2 0.0270201333374841
1 200 1 1 1 2 2 0.0325675558181134
1 200 1 1 1 2 2 0.0513016000311849
1 200 1 1 1 2 2 0.059483427553085
1 200 1 1 1 2 2 0.0217050482979123
1 200 1 1 1 2 2 0.0211008656525967
1 200 1 1 1 2 2 0.0454490869564488
1 200 1 1 1 2 2 0.0304527855714256
1 200 1 1 1 2 2 0.0300980718242191
1 200 1 1 1 2 2 0.0417893766763636
1 200 1 1 1 2 2 0.0262587171272303
1 200 1 1 1 2 2 0.0190866722755428
1 200 1 1 1 2 2 0.0347459196181614
1 200 1 1 1 2 2 0.0180755184569004
1 200 1 1 1 2 2 0.0971588670912045
1 200 1 1 1 2 2 0.00986914106444012
1 200 1 1 1 2 2 0.0437302651356936
1 200 1 1 1 1 2 0.0907412748075118
1 200 1 1 1 2 2 0.0682086437141632
1 200 1 1 1 2 2 0.0264851872082857
1 200 1 1 1 2 2 0.0207002067173685
1 200 1 1 1 1 2 0.0199656858506962
1 200 1 1 1 2 2 0.0460178838975741
1 200 1 1 1 2 2 0.022341630176171
1 200 1 1 1 2 2 0.0540621498127632
1 200 1 1 1 2 2 0.0511958082772578
1 200 1 1 1 2 2 0.0214373782453854
1 200 1 1 1 2 2 0.0500455400096297
1 200 1 1 1 2 2 0.0162049765085345
1 200 1 1 1 2 2 0.0256992035417879
1 200 1 1 1 2 2 0.0171328338239767
1 200 1 1 1 2 2 0.0515960501626393
1 200 1 1 1 2 2 0.0236129602019449
1 200 1 1 1 2 2 0.0718605352317791
1 200 1 1 1 1 2 0.0994242768131888
1 200 1 1 1 1 2 0.0575976312884009
1 200 1 1 1 2 2 0.0315683721563823
1 200 1 1 1 2 2 0.0151489406213544
1 200 1 1 1 2 2 0.0396426393004857
1 200 1 1 1 1 2 0.0314380436192038
1 200 1 1 1 2 2 0.0807860196462864
1 200 1 1 1 2 2 0.120573909928876
1 200 1 1 1 2 2 0.0314776334222846
1 200 1 1 1 2 2 0.0259495720933418
1 200 1 1 1 2 2 0.0686506496215789
1 200 1 1 1 2 2 0.0274601832757693
1 200 1 1 1 2 2 0.0248343318214312
1 200 1 1 1 2 2 0.0616250138644454
1 200 1 1 1 2 2 0.031492193196794
1 200 1 1 1 2 2 0.0130479428689279
1 200 1 1 1 1 1 0.0372602264829636
1 200 1 1 1 2 2 0.0732104414838136
1 200 1 1 1 2 2 0.0238892548849205
1 200 1 1 1 2 2 0.0494731334475214
1 200 1 1 1 2 2 0.0184711268017526
1 200 1 1 1 2 2 0.0978689788350094
1 200 1 1 1 2 2 0.0286382669422708
1 200 1 1 1 2 2 0.033346549114836
1 200 1 1 1 1 2 0.0398442101741767
1 200 1 1 1 2 2 0.0070234794662074
1 200 1 1 1 1 1 0.0599107590737292
1 200 1 1 1 1 2 0.0224179714559629
1 200 1 1 1 2 2 0.0472976510360192
1 200 1 1 1 2 2 0.0366447993850619
1 200 1 1 1 2 2 0.0356800671275917
1 200 1 1 1 2 2 0.0281661516086167
1 200 1 1 1 2 2 0.0465509092492522
1 200 1 1 1 2 2 0.0237963527752426
1 200 1 1 1 2 2 0.0228430499867105
1 200 1 1 1 2 2 0.0258160168985635
1 200 1 1 1 2 2 0.021310345700191
1 200 1 1 1 2 2 0.0397096592182588
1 200 1 1 1 1 2 0.0175663446573829
1 200 1 1 1 2 2 0.0398272498385904
1 200 1 1 1 1 2 0.0286160179206595
1 200 1 1 1 2 2 0.0569239702152418
1 200 1 1 1 2 2 0.037132723517074
